id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CG7889	221.232182249928	192.484877556635	249.979486943221	1.29869676057886	0.37706460778343	0.848794102296547	1
CG17633	4.02970632198507	3.50619733394083	4.55321531002931	1.29861923798558	0.376978486987205	0.674622614148044	1
CG10133	115.239131505833	100.289272735842	130.188990275823	1.29813475284375	0.376440150031088	0.802515300250597	1
wls	292.455147628955	254.516824547507	330.393470710402	1.29812035529593	0.376424149083584	0.955966177757672	1
CG8520	560.91922545158	488.17696643082	633.66148447234	1.29801594103301	0.376308101293944	0.393387129663916	1
CG31675	2.37141518710962	2.06394359534889	2.67888677887036	1.29794573112717	0.376230063560116	0.917361296127788	1
Acox57D-d	198.836179014331	173.075453312347	224.596904716316	1.29768202490846	0.375936918555479	0.767752759451384	1
CG1532	801.858108464317	698.042423968023	905.673792960611	1.2974480659962	0.375676791816871	0.412085158423416	1
CG8455	703.133368224361	612.142257513577	794.124478935145	1.29728746739483	0.375498203438149	0.656806695511486	1
His1	16629.4935920484	14478.0110953894	18780.9760887074	1.2972069136408	0.375408617966422	0.506611397959843	1
CG10320	960.949040956514	836.752797142287	1085.14528477074	1.29685289188967	0.375014837200991	0.540871243916272	1
CG9205	265.387348684831	231.089815788717	299.684881580946	1.29683292428146	0.374992623894232	0.496271922171984	1
CG6201	28.3700685560345	24.7054878039319	32.0346493081371	1.29666127470831	0.37480165528639	0.817533461449576	1
dyn-p25	343.834008007521	299.437264246145	388.230751768897	1.29653452701118	0.374660626001888	0.621242981939489	1
mbt	645.038006365546	561.813783351996	728.262229379097	1.29626978005774	0.374366003598564	0.885050224135716	1
CG31548	622.091274371897	541.91470325446	702.267845489334	1.29590107312438	0.373955589549482	0.39969593852429	1
CG7371	64.7995461218944	56.4484380572684	73.1506541865204	1.29588446915586	0.373937104638089	0.841219789870737	1
CG30015	20.1518737784692	17.556054451227	22.7476931057114	1.29571784872891	0.37375159587979	0.585379813378507	1
CG11103	110.90438787406	96.6209689355556	125.187806812564	1.29565878081871	0.373685826218861	0.600773999032377	1
CG14482	3832.81740805104	3339.36042177346	4326.27439432862	1.29553981837966	0.373553357390695	0.399653144659892	1
CG2909	53.0703349847449	46.2406909838243	59.8999789856654	1.29539541281118	0.373392540404435	0.946482687521113	1
CG12081	536.296642618391	467.340324679358	605.252960557424	1.29510108286223	0.373064704902422	0.567802212268367	1
CG14040	40.8054389241816	35.5599925156557	46.0508853327075	1.29501954513722	0.372973872012026	0.833436045624595	1
CG5516	346.69011003815	302.146297252669	391.233922823631	1.29484930439661	0.372784205672258	0.340964193299965	1
CG15237	86.9651581287241	75.7943587341977	98.1359575232505	1.2947659847272	0.372691369586209	0.3185239989108	1
Dpy-30L1	38.5607732679077	33.6080198236073	43.5135267122082	1.29473640341175	0.372658408182271	0.844762989625887	1
HPS4	32.7814046856595	28.5726656292969	36.9901437420221	1.29459897868592	0.372505270838989	0.810556374525005	1
Pka-R2	253.679287320853	221.121046753292	286.237527888414	1.29448341571833	0.372376482260672	0.910012787039393	1
Spt3	32.4649556860321	28.2985882596504	36.6313231124138	1.2944576166241	0.372347729017672	0.547823007143764	1
RpS8	12990.8068642998	11324.416941975	14657.1967866247	1.29430034779949	0.372172439587958	0.861834357872197	1
alpha4GT1	359.422146240702	313.338382901398	405.505909580005	1.29414694052216	0.372001433657486	0.656175482196501	1
Aats-leu	285.121059341988	248.57233512248	321.669783561496	1.29406912238644	0.371914680592215	0.772496661489945	1
Jheh3	261.99133624532	228.41588211382	295.56679037682	1.29398528526812	0.37182121161835	0.410736798048049	1
CG15870	8.52795614089106	7.43521049956058	9.62070178222154	1.29393805095231	0.371768547992475	0.778211231682487	1
Ric	325.939053891195	284.184131428286	367.693976354104	1.29385822672823	0.371679544067979	1	1
Rpi	454.414119473263	396.258775433883	512.569463512644	1.29352204995689	0.371304647058853	0.752209605139601	1
CG17660	173.628343596339	151.428279229154	195.828407963524	1.29320896308397	0.370955411766227	0.641543249752997	1
Taf4	358.365544383302	312.569622809714	404.161465956889	1.29302861334972	0.370754200810192	0.982635044535311	1
dod	295.269417527963	257.53670248241	333.002132573516	1.29302786501377	0.370753365855054	0.68390590011171	1
CG15170	2.13825688913966	1.86506957027085	2.41144420800847	1.29295134425375	0.370667985337972	0.876428368554874	1
CG12159	97.5503000897889	85.0946388040291	110.005961375549	1.29274843775869	0.370441561375815	0.456919851302895	1
msi	107.276645190058	93.5877229963393	120.965567383776	1.29253670792384	0.370205253528733	0.772495304138339	1
CG8134	275.561857882451	240.403463862862	310.720251902039	1.29249490381424	0.370158592140659	0.698419606383775	1
CG4287	789.545723962624	688.830715247074	890.260732678175	1.2924231062473	0.37007844879113	0.526919021425404	1
S6k	183.798153509571	160.369247034666	207.227059984477	1.29218702348638	0.369814892268272	0.981884907091701	1
CG5608	34.5689458031419	30.1636578299212	38.9742337763625	1.29209242447053	0.369709270926736	0.633567175400572	1
CG2931	178.496524115537	155.768408449243	201.224639781831	1.29181932193523	0.369404304106289	0.848542931264316	1
CG34396	9.48788764941949	8.2808421629184	10.6949331359206	1.29152722941786	0.369078060282855	0.950517006846303	1
JhI-21	678.845795608632	592.52559592121	765.165995296053	1.29136361460712	0.368895283471418	0.968343525026576	1
Gs1	5396.59618114816	4710.4756695236	6082.71669277272	1.29131686893691	0.368843058856695	0.679576288653591	1
Ciao1	279.990441053941	244.494583494828	315.486298613054	1.29036109554439	0.367774846929742	0.817137410215734	1
tankyrase	266.20069102564	232.471902414158	299.929479637121	1.29017518471021	0.367566973364057	0.948001816807544	1
CG15717	983.183526827249	858.62391303208	1107.74314062242	1.29013777022657	0.367525135268479	0.545362403828713	1
BCL7-like	261.34976811581	228.243744097369	294.45579213425	1.29009359401603	0.367475734427335	0.859595325442709	1
lilli	60.1856816119885	52.5695604546943	67.8018027692827	1.28975403603985	0.367095961137271	0.943028625202423	1
CG8176	411.617179962952	359.532274776386	463.702085149517	1.28973702135064	0.367076928694677	1	1
CG11164	346.043761788975	302.295035714701	389.79248786325	1.28944389358457	0.366748999797686	0.52877734918406	1
CG14322	39.9939756261093	34.9383026588988	45.0496485933197	1.28940575714675	0.366706330191335	0.77879107379969	1
Uch	268.882958145091	234.893490046722	302.87242624346	1.28940323626345	0.366703509613427	0.52128758841589	1
CG43961	51.9298815279942	45.3699915389437	58.4897715170447	1.28917307526583	0.366445962742102	0.676131698534133	1
Gbeta13F	2059.97616115352	1799.84231524937	2320.11000705767	1.28906292923567	0.366322694638405	0.860762285967575	1
CG3529	405.288748220404	354.145971640756	456.431524800051	1.28882314455084	0.366054307155957	0.708559599559156	1
CG10584	84.3786734022827	73.7437831431625	95.0135636614028	1.28842811707867	0.365612049788151	0.91063230962653	1
CG7600	577.802796974857	505.039464134931	650.566129814783	1.28814909727722	0.365299588369807	0.656015581842812	1
Prx5	1319.21420255183	1153.11775307448	1485.31065202917	1.28808237326065	0.365224857190617	0.265433361266331	1
glo	139.490034364533	121.936446819035	157.043621910031	1.2879137124858	0.36503593915214	0.818040679054611	1
CG31098	79.6634185296469	69.6526635111967	89.6741735480972	1.28744787388758	0.364514021727889	0.633327991149429	1
phr	1014.01989570916	886.648423922084	1141.39136749623	1.28730998296629	0.364359494926089	0.500980131901912	1
CG34148	178.334918846613	155.940546465694	200.729291227532	1.28721680010075	0.364255060620754	0.37414944904231	1
CG10321	219.328381003726	191.813052136833	246.843709870619	1.28689735719616	0.363896988935894	0.787076719650674	1
CG7239	307.913081959899	269.347141533687	346.479022386111	1.28636606430359	0.363301252311453	0.41628152430066	1
SA	28.3689427209682	24.8174587072324	31.9204267347041	1.28620851599933	0.363124546719107	0.975470354998809	1
Scamp	237.958736384573	208.175862437592	267.741610331555	1.28613186560868	0.363038568098776	0.781256365994073	1
mRpL1	451.383226511127	394.903424817068	507.863028205186	1.28604361544963	0.362939571690642	0.742024314332416	1
CG11665	1550.93111070848	1356.91669654578	1744.94552487118	1.28596363307577	0.362849843969824	0.754508766182161	1
Tbc1d15-17	128.763360610953	112.661234530727	144.865486691179	1.28585033968955	0.362722736948626	0.991222382320188	1
CG1882	364.685788473131	319.132465637289	410.239111308972	1.28548222284357	0.362309659029791	0.627744430692822	1
CG17361	101.186926278425	88.5507005749243	113.823151981926	1.28540091995792	0.362218410020434	0.385445872117942	1
CG10399	46.798449256609	40.9563272013903	52.6405713118277	1.28528544693433	0.362088800776189	0.941301006852612	1
Gmd	448.00729912032	392.080752680139	503.933845560501	1.28528075432362	0.36208353344932	0.708338928546772	1
sina	413.270652342294	361.71822082514	464.823083859448	1.28504193899635	0.361815444395582	0.789237909309029	1
CG17574	185.306812632918	162.1958808191	208.417744446735	1.2849755702439	0.361740931385686	0.617736761665407	1
Hdac3	384.907279025782	336.987665239685	432.826892811878	1.28439980882987	0.361094355445542	0.734798699046133	1
Stlk	1649.28906507454	1444.1421411542	1854.43598899489	1.28410904726648	0.360767722141248	0.481623893930868	1
kirre	2.83995868403054	2.4867594270278	3.19315794103328	1.28406387297776	0.360716967986965	0.880215152332076	1
CG30438	10.2661925096662	8.98943514145295	11.5429498778794	1.28405730685474	0.360709590676891	0.798526008576038	1
cni	960.958650070809	841.465606631009	1080.45169351061	1.28401171122897	0.36065836106996	0.559354933683802	1
jar	781.283849372497	684.283348678906	878.284350066088	1.28350975040051	0.360094255633653	0.755276511566173	1
CG5445	124.327780580785	108.894327831453	139.761233330116	1.28345742256143	0.360035436717114	0.883015373678644	1
Marcal1	83.6106580309543	73.234064189706	93.9872518722027	1.28338161908832	0.359950225846468	0.947452847727693	1
CG7255	150.381574385373	131.7213780608	169.041770709946	1.28332828883645	0.35989027416305	0.760944949771969	1
CG3156	168.281806783898	147.42573094607	189.137882621725	1.28293671266187	0.359450003957716	0.991202447416155	1
CG15531	2.48339665791345	2.17591449864933	2.79087881717758	1.2826233838278	0.359097614662339	0.863647529586505	1
CG7120	198.253886672291	173.710511173417	222.797262171165	1.28257789736594	0.359046450573626	0.964765043930217	1
Ilk	617.236731503548	540.84846623871	693.624996768385	1.28247566567425	0.358931451684839	0.701591359630721	1
CG1814	106.40692693441	93.2401105092289	119.573743359591	1.28242816001119	0.358878010160972	0.922333805041534	1
CG33090	502.221341221257	440.101278339562	564.341404102952	1.28229894317083	0.358732637583348	0.967103804959176	1
CG12512	82.5707743551676	72.3633647448254	92.7781839655098	1.28211539489178	0.358526115424686	0.756448262686828	1
GstT3	141.941913818757	124.446605800481	159.437221837034	1.28116970978422	0.357461594529731	0.328268396465689	1
CG17230	30.4317048789563	26.6825282775032	34.1808814804094	1.28102109083974	0.357294228528442	0.911126025573739	1
CG10365	356.436619888707	312.542886801086	400.330352976328	1.28088134423329	0.35713683632369	0.662731791925775	1
l(2)35Di	924.357470057084	810.541552032403	1038.17338808176	1.2808391938434	0.357089360295323	0.467759613797442	1
CG4617	287.588446867059	252.20220313693	322.974690597187	1.2806180381455	0.356840236300245	0.600598383811955	1
brm	15.5655880693607	13.6521090671301	17.4790670715914	1.28031991142492	0.35650433910028	1	1
Scsalpha	2611.37049393633	2291.04085002968	2931.70013784298	1.27963678072567	0.355734365687448	0.488733366312492	1
CG8235	492.355674733384	431.967506411571	552.743843055196	1.27959588360461	0.355688256496546	0.713356932694878	1
CG3626	228.594199625784	200.566845694476	256.621553557092	1.27948142510056	0.355559203172727	0.88033575841476	1
CAH2	55.9857533982029	49.1251984610082	62.8463083353977	1.27930899628386	0.355364765834631	0.888445069077419	1
AnnIX	1613.66162079402	1416.24964208023	1811.0735995078	1.27878132900895	0.354769585153152	0.752228006107453	1
tst	103.743004694129	91.0641960105795	116.421813377679	1.278458697029	0.354405552402817	0.900045747841747	1
CG33332	49.4910338627395	43.4430866284181	55.538981097061	1.2784308254177	0.354374099940707	1	1
muskelin	301.462840743785	264.636000272069	338.2896812155	1.27832071550246	0.354249836768301	0.70751982405475	1
Snp	1046.15688679067	918.505013305826	1173.80876027552	1.27795574686176	0.353837879408178	0.655225676866292	1
CG6841	456.154322930046	400.508665077986	511.799980782106	1.27787492608294	0.353746637262846	0.487945240280926	1
olf186-F	94.5100085588791	82.9939276499483	106.02608946781	1.27751622883793	0.353341618454705	0.605489740232151	1
CG4848	196.697785417509	172.739540602445	220.656030232573	1.27739155414571	0.353200816848061	0.687554309282694	1
CG2211	118.989909929523	104.504063048318	133.475756810728	1.27723030968676	0.353018694722754	0.696889864625814	1
CG5953	158.735394595188	139.418966152798	178.051823037577	1.27709900561477	0.352870372630882	0.902072077828539	1
CG16903	529.31185598114	464.903700815376	593.720011146905	1.27708170553516	0.35285082919063	0.656862620660319	1
MED19	451.890353874358	396.905533072163	506.875174676553	1.27706754489713	0.352834832097074	0.765951125364861	1
Hr4	6.37019690560867	5.59520871081255	7.14518510040478	1.27701851167713	0.352779438518497	0.843984418806392	1
CG2604	1226.84112533407	1077.58577193272	1376.09647873542	1.27701804773025	0.35277891438045	0.310682014935889	1
Smg5	123.446931789307	108.433076213938	138.460787364677	1.27692390734627	0.352672556548073	0.662366126293452	1
CG6066	127.268547594845	111.790535085846	142.746560103844	1.27691096562179	0.352657934645989	0.843046873423967	1
CG10747	53.0658425469141	46.6133712524576	59.5183138413705	1.2768506598465	0.352589797634225	0.691844034223309	1
ERR	147.461909016509	129.532095557837	165.391722475181	1.276839703418	0.352577418071455	0.424431459007963	1
CG5745	240.245653459215	211.073737919089	269.417568999341	1.27641444954472	0.352096845732774	1	1
CG16892	1242.97969797444	1092.22555602935	1393.73383991953	1.27604946819435	0.351684258675915	0.546826880756836	1
Vha14-1	994.890499588226	874.238026341363	1115.54297283509	1.27601744516144	0.351648053143423	0.43174322583315	1
Grd	5.17822236667315	4.55070302237669	5.8057417109696	1.27579006637472	0.351390950483921	1	1
bigmax	200.871495580485	176.531515083242	225.211476077728	1.27575790629527	0.35135458261027	0.603857783390978	1
A16	262.273349727794	230.518261495005	294.028437960582	1.27551039147045	0.351074652497282	0.688014586376291	1
Cctgamma	2952.01957998376	2595.15079756413	3308.88836240339	1.27502739552137	0.350528245482732	0.706994130950943	1
CG9705	214.564010728077	188.62939950848	240.498621947674	1.27497952373465	0.350474077481238	0.630865926420513	1
CG10681	107.312507626997	94.3447833108149	120.280231943178	1.27490071758308	0.350384902121352	0.273569874889849	1
bam	140.81174621678	123.799848162202	157.823644271359	1.27482906170111	0.35030381306914	0.38169088694997	1
CG16947	21.9906587932015	19.3342208997202	24.6470966866827	1.2747913047295	0.350261083730747	0.880227646635447	1
CG6950	158.30387767121	139.181656341884	177.426099000536	1.27478076970653	0.350249161082593	0.863500122107456	1
CG12560	77.4462930383016	68.0984388693043	86.7941472072989	1.27453945565295	0.349976035261857	0.626329457995209	1
CG1440	1333.95793694825	1173.04190095354	1494.87397294296	1.27435684243488	0.349769314270688	0.531419562998049	1
Efr	749.415309191778	659.148372134877	839.682246248679	1.27388958502481	0.34924023674615	0.281341906300424	1
CG1665	377.057205374784	331.689933452938	422.424477296631	1.27355229897735	0.348858205725979	0.576795916011106	1
